Unnamed: 0,STATION,NAME,DATE,TMAX,TMIN,TAVG
253,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-09-10,76.0,58.0,67.0
254,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-09-11,86.0,53.0,69.5
255,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-09-12,70.0,52.0,61.0
256,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-09-13,76.0,55.0,65.5
257,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-09-14,89.0,53.0,71.0
258,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-09-15,87.0,69.0,78.0
259,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-09-16,81.0,65.0,73.0
260,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-09-17,89.0,64.0,76.5
261,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-09-18,88.0,65.0,76.5
262,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-09-19,83.0,58.0,70.5
263,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-09-20,91.0,60.0,75.5
264,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-09-21,85.0,71.0,78.0
265,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-09-22,75.0,66.0,70.5
266,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-09-23,82.0,64.0,73.0
267,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-09-24,74.0,60.0,67.0
268,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-09-25,75.0,54.0,64.5
269,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-09-26,81.0,57.0,69.0
270,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-09-27,77.0,60.0,68.5
271,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-09-28,80.0,52.0,66.0
272,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-09-29,82.0,61.0,71.5
273,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-09-30,65.0,49.0,57.0
274,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-01,86.0,53.0,69.5
275,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-02,72.0,58.0,65.0
276,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-03,74.0,54.0,64.0
277,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-04,78.0,58.0,68.0
278,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-05,88.0,62.0,75.0
279,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-06,75.0,56.0,65.5
280,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-07,74.0,48.0,61.0
281,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-08,76.0,47.0,61.5
282,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-09,80.0,53.0,66.5
283,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-10,83.0,56.0,69.5
284,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-11,88.0,60.0,74.0
285,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-12,78.0,67.0,72.5
286,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-13,79.0,64.0,71.5
287,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-14,73.0,61.0,67.0
288,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-15,67.0,56.0,61.5
289,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-16,69.0,48.0,58.5
290,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-17,76.0,49.0,62.5
291,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-18,61.0,49.0,55.0
292,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-19,49.0,35.0,42.0
293,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-20,51.0,30.0,40.5
294,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-21,68.0,45.0,56.5
295,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-22,73.0,53.0,63.0
296,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-23,75.0,50.0,62.5
297,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-24,71.0,48.0,59.5
298,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-25,65.0,50.0,57.5
299,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-26,68.0,47.0,57.5
300,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-27,75.0,44.0,59.5
301,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-28,77.0,51.0,64.0
302,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-29,64.0,55.0,59.5
303,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-30,58.0,43.0,50.5
304,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-10-31,54.0,43.0,48.5
305,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-01,65.0,36.0,50.5
306,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-02,56.0,38.0,47.0
307,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-03,61.0,34.0,47.5
308,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-04,64.0,43.0,53.5
309,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-05,54.0,38.0,46.0
310,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-06,48.0,31.0,39.5
311,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-07,50.0,27.0,38.5
312,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-08,55.0,40.0,47.5
313,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-09,40.0,25.0,32.5
314,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-10,39.0,19.0,29.0
315,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-11,55.0,31.0,43.0
316,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-12,64.0,39.0,51.5
317,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-13,65.0,49.0,57.0
318,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-14,73.0,63.0,68.0
319,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-15,74.0,49.0,61.5
320,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-16,56.0,36.0,46.0
321,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-17,65.0,34.0,49.5
322,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-18,51.0,32.0,41.5
323,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-19,67.0,40.0,53.5
324,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-20,60.0,34.0,47.0
325,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-21,63.0,30.0,46.5
326,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-22,52.0,32.0,42.0
327,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-23,51.0,24.0,37.5
328,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-24,59.0,29.0,44.0
329,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-25,68.0,40.0,54.0
330,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-26,65.0,48.0,56.5
331,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-27,71.0,47.0,59.0
332,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-28,60.0,26.0,43.0
333,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-29,39.0,24.0,31.5
334,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-11-30,35.0,17.0,26.0
335,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-01,37.0,11.0,24.0
336,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-02,48.0,28.0,38.0
337,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-03,54.0,35.0,44.5
338,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-04,59.0,53.0,56.0
339,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-05,55.0,34.0,44.5
340,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-06,38.0,25.0,31.5
341,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-07,44.0,22.0,33.0
342,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-08,32.0,15.0,23.5
343,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-09,33.0,13.0,23.0
344,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-10,35.0,29.0,32.0
345,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-11,33.0,18.0,25.5
346,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-12,26.0,10.0,18.0
347,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-13,32.0,7.0,19.5
348,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-14,41.0,25.0,33.0
349,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-15,38.0,26.0,32.0
350,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-16,42.0,19.0,30.5
351,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-17,37.0,20.0,28.5
352,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-18,39.0,24.0,31.5
353,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-19,43.0,20.0,31.5
354,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-20,35.0,19.0,27.0
355,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-21,19.0,5.0,12.0
356,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-22,21.0,7.0,14.0
357,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-23,42.0,13.0,27.5
358,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-24,46.0,26.0,36.0
359,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-25,64.0,36.0,50.0
360,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-26,36.0,30.0,33.0
361,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-27,34.0,26.0,30.0
362,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-28,32.0,28.0,30.0
363,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-29,41.0,27.0,34.0
364,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-30,48.0,22.0,35.0
365,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1960-12-31,43.0,26.0,34.5
366,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-01,31.0,20.0,25.5
367,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-02,34.0,18.0,26.0
368,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-03,49.0,18.0,33.5
369,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-04,56.0,27.0,41.5
370,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-05,52.0,35.0,43.5
371,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-06,61.0,31.0,46.0
372,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-07,51.0,33.0,42.0
373,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-08,36.0,20.0,28.0
374,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-09,48.0,27.0,37.5
375,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-10,53.0,31.0,42.0
376,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-11,52.0,25.0,38.5
377,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-12,58.0,26.0,42.0
378,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-13,58.0,36.0,47.0
379,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-14,47.0,30.0,38.5
380,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-15,35.0,29.0,32.0
381,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-16,50.0,34.0,42.0
382,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-17,61.0,34.0,47.5
383,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-18,54.0,31.0,42.5
384,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-19,32.0,22.0,27.0
385,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-20,31.0,7.0,19.0
386,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-21,25.0,3.0,14.0
387,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-22,29.0,15.0,22.0
388,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-23,53.0,12.0,32.5
389,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-24,33.0,3.0,18.0
390,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-25,21.0,3.0,12.0
391,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-26,17.0,7.0,12.0
392,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-27,17.0,-5.0,6.0
393,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-28,40.0,16.0,28.0
394,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-29,33.0,11.0,22.0
395,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-30,49.0,15.0,32.0
396,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-01-31,62.0,25.0,43.5
397,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-01,43.0,30.0,36.5
398,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-02,32.0,14.0,23.0
399,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-03,29.0,12.0,20.5
400,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-04,30.0,17.0,23.5
401,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-05,30.0,26.0,28.0
402,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-06,31.0,26.0,28.5
403,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-07,39.0,28.0,33.5
404,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-08,46.0,24.0,35.0
405,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-09,49.0,30.0,39.5
406,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-10,58.0,32.0,45.0
407,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-11,70.0,37.0,53.5
408,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-12,72.0,38.0,55.0
409,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-13,59.0,32.0,45.5
410,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-14,61.0,26.0,43.5
411,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-15,66.0,33.0,49.5
412,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-16,74.0,36.0,55.0
413,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-17,63.0,39.0,51.0
414,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-18,41.0,20.0,30.5
415,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-19,40.0,17.0,28.5
416,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-20,46.0,29.0,37.5
417,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-21,58.0,33.0,45.5
418,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-22,49.0,42.0,45.5
419,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-23,46.0,32.0,39.0
420,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-24,38.0,28.0,33.0
421,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-25,47.0,21.0,34.0
422,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-26,50.0,38.0,44.0
423,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-27,46.0,32.0,39.0
424,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-02-28,47.0,29.0,38.0
425,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-01,55.0,34.0,44.5
426,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-02,67.0,45.0,56.0
427,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-03,68.0,42.0,55.0
428,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-04,70.0,38.0,54.0
429,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-05,47.0,37.0,42.0
430,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-06,47.0,34.0,40.5
431,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-07,51.0,33.0,42.0
432,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-08,44.0,31.0,37.5
433,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-09,42.0,29.0,35.5
434,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-10,67.0,31.0,49.0
435,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-11,65.0,36.0,50.5
436,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-12,50.0,43.0,46.5
437,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-13,46.0,35.0,40.5
438,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-14,69.0,30.0,49.5
439,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-15,54.0,34.0,44.0
440,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-16,50.0,27.0,38.5
441,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-17,45.0,33.0,39.0
442,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-18,37.0,32.0,34.5
443,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-19,38.0,32.0,35.0
444,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-20,39.0,35.0,37.0
445,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-21,40.0,34.0,37.0
446,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-22,48.0,34.0,41.0
447,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-23,50.0,36.0,43.0
448,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-24,61.0,30.0,45.5
449,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-25,62.0,46.0,54.0
450,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-26,61.0,50.0,55.5
451,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-27,55.0,41.0,48.0
452,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-28,47.0,34.0,40.5
453,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-29,43.0,35.0,39.0
454,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-30,48.0,31.0,39.5
455,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-03-31,53.0,36.0,44.5
456,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-01,52.0,32.0,42.0
457,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-02,42.0,29.0,35.5
458,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-03,54.0,34.0,44.0
459,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-04,70.0,42.0,56.0
460,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-05,53.0,38.0,45.5
461,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-06,53.0,30.0,41.5
462,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-07,52.0,35.0,43.5
463,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-08,45.0,33.0,39.0
464,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-09,42.0,32.0,37.0
465,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-10,51.0,32.0,41.5
466,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-11,48.0,43.0,45.5
467,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-12,44.0,36.0,40.0
468,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-13,63.0,29.0,46.0
469,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-14,68.0,45.0,56.5
470,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-15,50.0,37.0,43.5
471,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-16,49.0,31.0,40.0
472,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-17,54.0,36.0,45.0
473,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-18,70.0,35.0,52.5
474,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-19,81.0,57.0,69.0
475,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-20,81.0,60.0,70.5
476,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-21,62.0,49.0,55.5
477,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-22,66.0,52.0,59.0
478,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-23,81.0,56.0,68.5
479,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-24,79.0,57.0,68.0
480,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-25,58.0,42.0,50.0
481,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-26,64.0,40.0,52.0
482,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-27,66.0,45.0,55.5
483,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-28,58.0,37.0,47.5
484,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-29,68.0,43.0,55.5
485,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-04-30,65.0,49.0,57.0
486,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-05-01,54.0,39.0,46.5
487,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-05-02,64.0,34.0,49.0
488,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-05-03,56.0,52.0,54.0
489,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-05-04,58.0,48.0,53.0
490,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-05-05,60.0,48.0,54.0
491,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-05-06,76.0,51.0,63.5
492,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-05-07,78.0,51.0,64.5
493,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-05-08,65.0,49.0,57.0
494,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-05-09,65.0,42.0,53.5
495,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-05-10,73.0,47.0,60.0
496,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-05-11,79.0,55.0,67.0
497,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-05-12,81.0,60.0,70.5
498,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-05-13,75.0,65.0,70.0
499,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-05-14,77.0,56.0,66.5
500,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-05-15,69.0,50.0,59.5
501,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-05-16,66.0,46.0,56.0
502,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-05-17,64.0,52.0,58.0
503,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-05-18,61.0,51.0,56.0
504,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-05-19,61.0,49.0,55.0
505,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1961-05-20,65.0,56.0,60.5
